OrgID,FisYear,Score,CScore,ControversiesScore,ResourceUseScore,EmissionsScore,InnovationScore,WorkforceScore,HumanRightsScore,CommunityScore,ProductRespScore,ManagementScore,ShareholdersScore,CSRStrategyScore,OrgName,PrimExchg,tick
102705,2020,0.401805909,0.401805909,1,0.047619048,0,0,0.257518797,0,0.52443609,0.349206349,0.869165694,0.297695449,0,Amerisafe Inc.,NSM,AMSF
102705,2019,0.415644387,0.415644387,1,0,0,0,0.343621399,0,0.537037037,0.358369099,0.888199746,0.232029262,0,Amerisafe Inc.,NSM,AMSF
102705,2018,0.367517937,0.367517937,1,0,0,0,0.192307692,0,0.380090498,0.369047619,0.900665557,0.113643927,0,Amerisafe Inc.,NSM,AMSF
102705,2017,0.3876935,0.3876935,1,0,0,0,0.251173709,0,0.384976526,0.37244898,0.899725746,0.248371615,0,Amerisafe Inc.,NSM,AMSF
102920,2022,0.476251724,0.476251724,1,0.396341463,0.104938272,0,0.473958333,0.380597015,0.546875,0.816091954,0.582541899,0.980586592,0.600860678,Triumph Group Inc,NYS,TGI
102920,2021,0.395426636,0.395426636,1,0.237804878,0,0,0.328125,0.360294118,0.765625,0.421348315,0.526915683,0.981186487,0,Triumph Group Inc,NYS,TGI
102920,2020,0.370779471,0.370779471,1,0.125,0,0,0.278947368,0.340909091,0.547368421,0.075581395,0.706388565,0.990227538,0,Triumph Group Inc,NYS,TGI
102920,2019,0.397805134,0.397805134,1,0,0,0,0.319277108,0.383333333,0.5,0.093333333,0.843670484,0.968034351,0,Triumph Group Inc,NYS,TGI
102920,2018,0.374405577,0.374405577,1,0,0,0,0.267123288,0,0.568493151,0.095588235,0.991514143,0.978535774,0,Triumph Group Inc,NYS,TGI
102920,2017,0.374066157,0.374066157,0.411764706,0,0,0,0.326388889,0,0.569444444,0.111940299,0.95457662,0.977888241,0,Triumph Group Inc,NYS,TGI
103078,2022,,,,,,,,,,,,,,United Natural Foods Inc,NYS,UNFI
103078,2021,0.662911633,0.662911633,1,0.802325581,0.65,0.190476191,0.838607595,0.548076923,0.78164557,0.77852349,0.48489426,0.783163966,0.717866667,United Natural Foods Inc,NYS,UNFI
103078,2020,0.624364095,0.624364095,1,0.799107143,0.694690266,0.208333333,0.751798561,0.523255814,0.622302158,0.698412698,0.500145858,0.685385064,0.70691906,United Natural Foods Inc,NYS,UNFI
103078,2019,0.640717911,0.640717911,1,0.718390805,0.587912088,0.25,0.486842105,0.441176471,0.600877193,0.62745098,0.915235369,0.848441476,0.564986737,United Natural Foods Inc,NYS,UNFI
103078,2018,0.614782906,0.614782906,1,0.625,0.525974026,0.25,0.495,0.475,0.65,0.683333333,0.974209651,0.481364393,0.070505288,United Natural Foods Inc,NYS,UNFI
103078,2017,0.610243117,0.610243117,1,0.368055556,0.654929578,0.255813954,0.39673913,0.397959184,0.858695652,0.690476191,0.889098389,0.432807679,0.555862069,United Natural Foods Inc,NYS,UNFI
103183,2022,0.299173328,0.299173328,1,0,0,0,0.192857143,0,0.49025974,0.344295302,0.357960894,0.65698324,0,SeaChange International Inc,NSM,SEAC
103183,2021,0.262854495,0.262854495,1,0,0,0,0.205045278,0,0.491591203,0.350536193,0.222054381,0.698571821,0,SeaChange International Inc,NSM,SEAC
103183,2020,0.177301313,0.177301313,1,0,0,0,0.227339181,0,0.502192983,0.350769231,0.059655776,0.280775963,0,SeaChange International Inc,NSM,SEAC
103183,2019,0.1790276,0.1790276,1,0,0,0,0.127722772,0,0.456435644,0.352876106,0.075540713,0.394879135,0,SeaChange International Inc,NSM,SEAC
103183,2018,0.202692811,0.202692811,1,0,0,0,0.119952494,0,0.425178147,0.357712766,0.069384359,0.72312812,0,SeaChange International Inc,NSM,SEAC
103183,2017,0.094536019,0.094536019,1,0,0,0,0.071045576,0,0.037533512,0.356037152,0.055022283,0.287110045,0,SeaChange International Inc,NSM,SEAC
103429,2022,0.470194571,0.470194571,1,0.112526539,0,0,0.207142857,0.204225352,0.407142857,0.344295302,0.935335196,0.515782123,0,ePlus Inc.,NSM,PLUS
103429,2021,0.473817055,0.473817055,1,0.118025751,0,0,0.198576973,0.208037825,0.407503234,0.350536193,0.944658061,0.516753639,0,ePlus Inc.,NSM,PLUS
103429,2020,0.465672007,0.465672007,1,0.134816754,0,0,0.252192983,0.223495702,0.396929825,0.350769231,0.958722287,0.340285881,0,ePlus Inc.,NSM,PLUS
103429,2019,0.315942203,0.315942203,1,0.125954199,0,0,0.393069307,0.220982143,0.271287129,0.352876106,0.52942112,0.260655216,0,ePlus Inc.,NSM,PLUS
103429,2018,0.305608313,0.305608313,1,0.103626943,0,0,0.393111639,0.168604651,0.25415677,0.357712766,0.534276206,0.201497504,0,ePlus Inc.,NSM,PLUS
103429,2017,0.385128236,0.385128236,1,0.108552632,0,0,0.483914209,0.167938931,0.241286863,0.356037152,0.595646212,0.809564621,0,ePlus Inc.,NSM,PLUS
103518,2022,,,,,,,,,,,,,,Quest Diagnostics Inc,NYS,DGX
103518,2021,0.813093564,0.813093564,1,0.9375,0.683962264,0,0.903508772,0.601265823,0.985380117,0.872670808,0.840565779,0.68429003,0.778933333,Quest Diagnostics Inc,NYS,DGX
103518,2020,0.729081583,0.729081583,1,0.764367816,0.676136364,0,0.75,0.606557377,0.969178082,0.840740741,0.676050175,0.646586931,0.70691906,Quest Diagnostics Inc,NYS,DGX
103518,2019,0.750893232,0.743093675,0.735294118,0.806666667,0.653846154,0,0.805785124,0.59375,0.888429752,0.830275229,0.822996183,0.524013995,0.698054819,Quest Diagnostics Inc,NYS,DGX
103518,2018,0.707533266,0.707533266,1,0.647540984,0.554347826,0,0.720588235,0.338235294,0.985294118,0.819767442,0.837104825,0.524958403,0.51880141,Quest Diagnostics Inc,NYS,DGX
103518,2017,0.678423991,0.678423991,1,0.563829787,0.705128205,0,0.581521739,0,0.994565217,0.855263158,0.882927665,0.361158725,0.522068966,Quest Diagnostics Inc,NYS,DGX
103626,2022,,,,,,,,,,,,,,Steel Dynamics Inc.,NSM,STLD
103626,2021,0.424711605,0.424711605,1,0.297136038,0.366898148,0,0.394845361,0.037537538,0.728865979,0.645522388,0.811727547,0.56207086,0.646933333,Steel Dynamics Inc.,NSM,STLD
103626,2020,0.43001857,0.43001857,1,0.304289544,0.347883598,0,0.452380952,0.030821918,0.706349206,0.659836066,0.85457993,0.496061844,0.612924282,Steel Dynamics Inc.,NSM,STLD
103626,2019,0.416132296,0.416132296,1,0.291666667,0.329754601,0,0.437343358,0.036,0.723057644,0.649206349,0.817907125,0.443225191,0.599911583,Steel Dynamics Inc.,NSM,STLD
103626,2018,0.398801378,0.398801378,1,0.265567766,0.379003559,0,0.446531792,0.020833333,0.531791908,0.498098859,0.824792013,0.476039933,0.580493537,Steel Dynamics Inc.,NSM,STLD
103626,2017,0.506462827,0.506462827,1,0.308467742,0.845419847,0,0.519817073,0.024456522,0.830792683,0.495726496,0.783510456,0.486630099,0.600689655,Steel Dynamics Inc.,NSM,STLD
103735,2022,,,,,,,,,,,,,,Nu Skin Enterprises Inc.,NYS,NUS
103735,2021,0.41039222,0.41039222,1,0.425675676,0.282894737,0.041666667,0.17816092,0.223880597,0.913793103,0.56626506,0.51592969,0.418429003,0.4056,Nu Skin Enterprises Inc.,NYS,NUS
103735,2020,0.428678455,0.428678455,1,0.395522388,0.297101449,0.024390244,0.14556962,0.18852459,0.930379747,0.590909091,0.716890315,0.332409568,0.235966057,Nu Skin Enterprises Inc.,NYS,NUS
103735,2019,0.333569426,0.333569426,1,0.172131148,0.246031746,0.048780488,0.090277778,0.046296296,0.909722222,0.542857143,0.523059796,0.270515267,0.222811671,Nu Skin Enterprises Inc.,NYS,NUS
103735,2018,0.206544471,0.206544471,1,0,0,0.02631579,0.083333333,0,0.462121212,0.462121212,0.406156406,0.244758735,0,Nu Skin Enterprises Inc.,NYS,NUS
103735,2017,0.194205798,0.194205798,1,0,0,0.027777778,0.088709677,0,0.459677419,0.459677419,0.328591018,0.258313336,0,Nu Skin Enterprises Inc.,NYS,NUS
103821,2022,0.745913861,0.745913861,1,0.837662338,0.769736842,0.398305085,0.852380952,0.45890411,0.90952381,0.721649485,0.818854749,0.661871508,0.873587951,Viasat Inc,NSM,VSAT
103821,2021,0.685033654,0.685033654,1,0.837662338,0.766666667,0.396551724,0.764423077,0.47260274,0.918269231,0.721649485,0.628810766,0.675226586,0.717866667,Viasat Inc,NSM,VSAT
103821,2020,0.587525772,0.587525772,1,0.664473684,0.717391304,0,0.703883495,0.330985916,0.946601942,0.72826087,0.752771295,0.286464411,0,Viasat Inc,NSM,VSAT
103821,2019,0.562291903,0.562291903,0.705882353,0.581967213,0.544642857,0,0.691011236,0.372727273,0.780898876,0.824675325,0.67923028,0.480756998,0,Viasat Inc,NSM,VSAT
103821,2018,0.567432014,0.567432014,1,0.445652174,0.397727273,0,0.692857143,0.392857143,0.85,0.822580645,0.714309484,0.514642263,0,Viasat Inc,NSM,VSAT
103821,2017,0.499678707,0.499678707,1,0.2625,0.391891892,0,0.642857143,0.414285714,0.690476191,0.836363636,0.572677408,0.546280425,0,Viasat Inc,NSM,VSAT
103870,2022,,,,,,,,,,,,,,Forrester Research Inc.,NSM,FORR
103870,2021,0.493890212,0.493890212,1,0.410344828,0.579470199,0,0.314479638,0.230088496,0.671945701,0.341584158,0.843586927,0.482147762,0.076,Forrester Research Inc.,NSM,FORR
103870,2020,0.48695916,0.48695916,1,0.393129771,0.443181818,0,0.25,0.191919192,0.699029126,0.353723404,0.917590432,0.377333722,0,Forrester Research Inc.,NSM,FORR
103870,2019,0.451785775,0.451785775,1,0,0,0,0.377976191,0.183098592,0.675595238,0.342465753,0.923505089,0.254293893,0,Forrester Research Inc.,NSM,FORR
103870,2018,0.463638184,0.463638184,1,0,0,0,0.355345912,0.213235294,0.688679245,0.351851852,0.954908486,0.261730449,0,Forrester Research Inc.,NSM,FORR
103870,2017,0.414862028,0.414862028,1,0,0,0,0.363945578,0,0.714285714,0.356557377,0.826705519,0.261398697,0,Forrester Research Inc.,NSM,FORR
103871,2022,,,,,,,,,,,,,,Genesis Energy L.P.,NYS,GEL
103871,2021,0.152083519,0.152083519,1,0.054140127,0.206214689,0,0.113157895,0,0.547368421,0,0.141032683,0.173716012,0.4056,Genesis Energy L.P.,NYS,GEL
103871,2020,0.143161069,0.143161069,1,0.054794521,0.201863354,0,0.150568182,0,0.5625,0,0.089994166,0.108080513,0.384138381,Genesis Energy L.P.,NYS,GEL
104029,2022,,,,,,,,,,,,,,Norwood Financial Corporation,NMS,NWFL
104029,2021,0.216550511,0.216550511,1,0,0,0,0.112387612,0,0.12037962,0.293466807,0.575254051,0.231117825,0,Norwood Financial Corporation,NMS,NWFL
104029,2020,0.161707092,0.161707092,1,0,0,0,0.166666667,0,0.10438293,0.295232274,0.291569428,0.294778296,0,Norwood Financial Corporation,NMS,NWFL
104029,2019,0.174178876,0.174178876,1,0,0,0,0.205738706,0,0.118437118,0.314136126,0.349395674,0.124522901,0,Norwood Financial Corporation,NMS,NWFL
104029,2018,0.152471124,0.152471124,1,0,0,0,0.307228916,0,0.074966533,0,0.276705491,0.251081531,0,Norwood Financial Corporation,NMS,NWFL
104029,2017,0.201967478,0.201967478,1,0,0,0,0.342712843,0,0.106782107,0,0.431436407,0.275111416,0,Norwood Financial Corporation,NMS,NWFL
104237,2022,,,,,,,,,,,,,,DXP Enterprises Inc,NSM,DXPE
104237,2021,0.406677913,0.406677913,1,0.236381323,0.402509653,0.004484305,0.282161235,0,0.676672384,0.71,0.815297995,0.545454546,0.502133333,DXP Enterprises Inc,NSM,DXPE
104237,2020,0.275473788,0.275473788,1,0,0.061674009,0,0.176966292,0,0.59082397,0.554325956,0.540985998,0.857351225,0,DXP Enterprises Inc,NSM,DXPE
104237,2019,0.234956418,0.234956418,1,0,0.073239437,0,0.254694836,0,0.578638498,0.080976864,0.519243003,0.854166667,0,DXP Enterprises Inc,NSM,DXPE
104237,2018,0.180068988,0.180068988,1,0,0,0,0.239189189,0,0.606756757,0.088405797,0.351913478,0.52046589,0,DXP Enterprises Inc,NSM,DXPE
104237,2017,0.184048223,0.184048223,1,0,0,0,0.131329114,0,0.623417722,0.09375,0.401611244,0.532396298,0,DXP Enterprises Inc,NSM,DXPE
104425,2022,,,,,,,,,,,,,,Morningstar Inc.,NSM,MORN
104425,2021,0.600537166,0.600537166,0.663043478,0.107023411,0.580996885,0.399193548,0.771907217,0.438405797,0.887886598,0.278846154,0.752403186,0.724526229,0.950666667,Morningstar Inc.,NSM,MORN
104425,2020,0.57295519,0.57295519,0.663265306,0.090534979,0.375925926,0.388349515,0.744897959,0.471111111,0.794460641,0.280373832,0.751021004,0.919632439,0.650456919,Morningstar Inc.,NSM,MORN
104425,2019,0.377897463,0.377897463,1,0,0.217889908,0.380208333,0.335106383,0,0.313829787,0.269961977,0.82903944,0.87293257,0,Morningstar Inc.,NSM,MORN
104425,2018,0.376035944,0.376035944,1,0,0,0.355421687,0.369387755,0,0.355102041,0.276785714,0.916638935,0.703660566,0,Morningstar Inc.,NSM,MORN
104425,2017,0.363891467,0.363891467,1,0,0,0.362318841,0.365116279,0,0.269767442,0.299465241,0.899382928,0.694377785,0,Morningstar Inc.,NSM,MORN
104457,2022,,,,,,,,,,,,,,Lithia Motors Inc,NYS,LAD
104457,2021,0.629996091,0.629996091,1,0.368292683,0.409547739,0.4375,0.799603175,0.093264249,0.908730159,0.598290598,0.873523757,0.365696237,0.502133333,Lithia Motors Inc,NYS,LAD
104457,2020,0.613657143,0.613657143,1,0.394886364,0.404069767,0.479591837,0.789130435,0.093373494,0.919565217,0.610849057,0.855746791,0.163506418,0.471605744,Lithia Motors Inc,NYS,LAD
104457,2019,0.553054444,0.553054444,1,0.190789474,0.251748252,0.465753425,0.475609756,0,0.917073171,0.634920635,0.890108143,0.08158397,0.450486295,Lithia Motors Inc,NYS,LAD
104457,2018,0.418993795,0.418993795,1,0,0,0,0.171195652,0,0.6875,0.690625,0.884026622,0.075041597,0,Lithia Motors Inc,NYS,LAD
104457,2017,0.402767648,0.402767648,1,0,0,0,0.181547619,0,0.711309524,0.683453237,0.711861502,0.394754885,0,Lithia Motors Inc,NYS,LAD
106233,2022,,,,,,,,,,,,,,OGE Energy Corp.,NYS,OGE
106233,2021,0.391977262,0.391977262,1,0.225490196,0.186346864,0.143171806,0.252650177,0.34529148,0.530035336,0.183467742,0.935045317,0.706536666,0.4056,OGE Energy Corp.,NYS,OGE
106233,2020,0.325278645,0.325278645,1,0.20046083,0.162222222,0.134803922,0.096566524,0,0.469957082,0.160891089,0.906505251,0.623541424,0.384138381,OGE Energy Corp.,NYS,OGE
106233,2019,0.318450122,0.318450122,1,0.204787234,0.177835052,0.025280899,0.066831683,0,0.465346535,0.15625,0.976940204,0.561545802,0.368258179,OGE Energy Corp.,NYS,OGE
106233,2018,0.29669654,0.29669654,1,0.12202381,0.166666667,0.034161491,0.024193548,0,0.489247312,0.156441718,0.99484193,0.57953411,0.070505288,OGE Energy Corp.,NYS,OGE
106233,2017,0.321049069,0.321049069,1,0.175496689,0.175159236,0.03125,0.096491228,0,0.52631579,0.191489362,0.996400411,0.610044566,0.074482759,OGE Energy Corp.,NYS,OGE
109960,2022,,,,,,,,,,,,,,Cerus Corporation,NMS,CERS
109960,2021,0.364019621,0.364019621,1,0,0,0,0.508503401,0,0.348639456,0.133333333,0.982285087,0.308294425,0,Cerus Corporation,NMS,CERS
109960,2020,0.310990118,0.310990118,1,0,0,0,0.194736842,0,0.363157895,0.151459854,0.893961494,0.196470245,0,Cerus Corporation,NMS,CERS
109960,2019,0.316243545,0.316243545,1,0,0,0,0.185106383,0,0.331914894,0.153846154,0.957856234,0.115935115,0,Cerus Corporation,NMS,CERS
109960,2018,0.270430097,0.270430097,1,0,0,0,0.269417476,0,0.351941748,0.183937824,0.715973378,0.085690516,0,Cerus Corporation,NMS,CERS
109960,2017,0.251219989,0.251219989,1,0,0,0,0.29494382,0,0.176966292,0.204142012,0.694720603,0.108501886,0,Cerus Corporation,NMS,CERS
111141,2022,,,,,,,,,,,,,,Vail Resorts Inc.,NYS,MTN
111141,2021,0.54790119,0.54790119,0.702380952,0.551801802,0.967811159,0,0.104609929,0,0.881205674,0.16988417,0.841664378,0.907580335,0.502133333,Vail Resorts Inc.,NYS,MTN
111141,2020,0.552450086,0.552450086,1,0.504975124,0.974418605,0,0.171052632,0,0.892857143,0.167346939,0.905630105,0.768815636,0.471605744,Vail Resorts Inc.,NYS,MTN
111141,2019,0.546527788,0.546527788,1,0.360606061,0.946327684,0,0.210869565,0,0.989130435,0.177725119,0.892016539,0.845260814,0.450486295,Vail Resorts Inc.,NYS,MTN
111141,2018,0.496256689,0.496256689,1,0.332089552,0.85,0,0.18872549,0,0.674019608,0.202702703,0.941264559,0.864725458,0,Vail Resorts Inc.,NYS,MTN
111141,2017,0.4930046,0.4930046,1,0.314159292,0.732,0,0.239010989,0,0.659340659,0.215151515,0.969317792,0.902468289,0,Vail Resorts Inc.,NYS,MTN
111141,2022,,,,,,,,,,,,,,Vail Resorts Inc.,NYS,37575310
111141,2021,0.54790119,0.54790119,0.702380952,0.551801802,0.967811159,0,0.104609929,0,0.881205674,0.16988417,0.841664378,0.907580335,0.502133333,Vail Resorts Inc.,NYS,37575310
111141,2020,0.552450086,0.552450086,1,0.504975124,0.974418605,0,0.171052632,0,0.892857143,0.167346939,0.905630105,0.768815636,0.471605744,Vail Resorts Inc.,NYS,37575310
111141,2019,0.546527788,0.546527788,1,0.360606061,0.946327684,0,0.210869565,0,0.989130435,0.177725119,0.892016539,0.845260814,0.450486295,Vail Resorts Inc.,NYS,37575310
111141,2018,0.496256689,0.496256689,1,0.332089552,0.85,0,0.18872549,0,0.674019608,0.202702703,0.941264559,0.864725458,0,Vail Resorts Inc.,NYS,37575310
111141,2017,0.4930046,0.4930046,1,0.314159292,0.732,0,0.239010989,0,0.659340659,0.215151515,0.969317792,0.902468289,0,Vail Resorts Inc.,NYS,37575310
111630,2022,,,,,,,,,,,,,,Ciena Corporation,NYS,CIEN
111630,2021,0.640102614,0.640102614,1,0.24025974,0.633333333,0.396551724,0.745192308,0.287671233,0.908653846,0.5,0.848530624,0.775748421,0.311466667,Ciena Corporation,NYS,CIEN
111630,2020,0.664221212,0.664221212,1,0.269736842,0.65942029,0.392156863,0.810679612,0.288732394,0.936893204,0.516304348,0.908255543,0.720974329,0.30613577,Ciena Corporation,NYS,CIEN
111630,2019,0.615381864,0.615381864,1,0.270491803,0.616071429,0.372093023,0.735955056,0.290909091,0.960674157,0.558441558,0.663008906,0.65442112,0.698054819,Ciena Corporation,NYS,CIEN
111630,2018,0.510028682,0.510028682,1,0.206521739,0.443181818,0.044117647,0.65,0.261904762,0.7,0.540322581,0.739933444,0.680698835,0,Ciena Corporation,NYS,CIEN
111630,2017,0.463841039,0.463841039,1,0.2375,0.527027027,0.045454546,0.674603175,0.285714286,0.690476191,0.554545455,0.406410696,0.755742201,0.475862069,Ciena Corporation,NYS,CIEN
112401,2022,,,,,,,,,,,,,,EMCORE Corporation,NMS,EMKR
112401,2021,0.258917379,0.258917379,1,0,0,0,0.139423077,0.02739726,0.418269231,0.5,0.387393573,0.296621807,0,EMCORE Corporation,NMS,EMKR
112401,2020,0.174797035,0.174797035,1,0,0,0,0.131067961,0.021126761,0.427184466,0.179347826,0.253063011,0.235851809,0,EMCORE Corporation,NMS,EMKR
112401,2019,0.170003576,0.170003576,1,0,0,0,0.196629214,0.018181818,0.033707865,0.188311688,0.29596056,0.61879771,0,EMCORE Corporation,NMS,EMKR
112401,2018,0.214402942,0.214402942,1,0,0,0,0.25,0.047619048,0.042857143,0.185483871,0.347920133,0.93860233,0,EMCORE Corporation,NMS,EMKR
112401,2017,0.186828162,0.186828162,1,0,0,0,0.103174603,0,0.031746032,0.209090909,0.282996229,0.933321906,0,EMCORE Corporation,NMS,EMKR
112432,2022,,,,,,,,,,,,,,Euronet Worldwide Inc.,NSM,EEFT
112432,2021,0.283072173,0.283072173,1,0,0,0,0.261597938,0,0.610824742,0.278846154,0.611507828,0.425020599,0,Euronet Worldwide Inc.,NSM,EEFT
112432,2020,0.313828023,0.313828023,1,0.03909465,0.138888889,0,0.301749271,0,0.634110787,0.280373832,0.677508752,0.347870478,0,Euronet Worldwide Inc.,NSM,EEFT
112432,2019,0.343313021,0.343313021,1,0.041237113,0.162844037,0,0.310283688,0,0.609929078,0.269961977,0.717398219,0.663326972,0,Euronet Worldwide Inc.,NSM,EEFT
112432,2018,0.260660639,0.260660639,1,0,0,0,0.112244898,0,0.355102041,0,0.755574043,0.602163062,0,Euronet Worldwide Inc.,NSM,EEFT
112432,2017,0.293310489,0.293310489,1,0,0,0,0.137209302,0,0.353488372,0,0.898697292,0.576448406,0,Euronet Worldwide Inc.,NSM,EEFT
112980,2022,,,,,,,,,,,,,,Bank of Marin Bancorp,NAS,BMRC
112980,2021,0.380786065,0.380786065,1,0,0.10399449,0,0.316183816,0,0.682317682,0.293466807,0.754325735,0.400576765,0,Bank of Marin Bancorp,NAS,BMRC
112980,2020,0.43975081,0.43975081,1,0,0.105924596,0,0.299307959,0,0.813148789,0.295232274,0.957555426,0.366248541,0,Bank of Marin Bancorp,NAS,BMRC
112980,2019,0.453676855,0.453676855,1,0,0.096529284,0,0.404761905,0,0.844322344,0.314136126,0.908874046,0.36879771,0,Bank of Marin Bancorp,NAS,BMRC
112980,2018,0.470158657,0.470158657,1,0,0.11548913,0,0.439759036,0,0.848058902,0.320950966,0.917304493,0.455407654,0,Bank of Marin Bancorp,NAS,BMRC
112980,2017,0.497538845,0.497538845,1,0,0.114006515,0,0.556277056,0,0.88023088,0.320428336,0.930236544,0.4293795,0,Bank of Marin Bancorp,NAS,BMRC
112980,2022,,,,,,,,,,,,,,Bank of Marin Bancorp,NAS,6343710
112980,2021,0.380786065,0.380786065,1,0,0.10399449,0,0.316183816,0,0.682317682,0.293466807,0.754325735,0.400576765,0,Bank of Marin Bancorp,NAS,6343710
112980,2020,0.43975081,0.43975081,1,0,0.105924596,0,0.299307959,0,0.813148789,0.295232274,0.957555426,0.366248541,0,Bank of Marin Bancorp,NAS,6343710
112980,2019,0.453676855,0.453676855,1,0,0.096529284,0,0.404761905,0,0.844322344,0.314136126,0.908874046,0.36879771,0,Bank of Marin Bancorp,NAS,6343710
112980,2018,0.470158657,0.470158657,1,0,0.11548913,0,0.439759036,0,0.848058902,0.320950966,0.917304493,0.455407654,0,Bank of Marin Bancorp,NAS,6343710
112980,2017,0.497538845,0.497538845,1,0,0.114006515,0,0.556277056,0,0.88023088,0.320428336,0.930236544,0.4293795,0,Bank of Marin Bancorp,NAS,6343710
113387,2022,,,,,,,,,,,,,,Gulf Island Fabrication Inc.,NSM,GIFI
113387,2021,0.286283824,0.286283824,1,0.054140127,0.279661017,0,0.286842105,0,0.547368421,0.648044693,0.494507004,0.356358143,0.4056,Gulf Island Fabrication Inc.,NSM,GIFI
113387,2020,0.301866706,0.301866706,1,0.054794521,0.295031056,0,0.264204546,0,0.5625,0.481481482,0.529025671,0.741102684,0.235966057,Gulf Island Fabrication Inc.,NSM,GIFI
113387,2019,0.21621216,0.21621216,1,0,0,0,0.155629139,0,0.013245033,0.492753623,0.756838422,0.640426209,0,Gulf Island Fabrication Inc.,NSM,GIFI
113387,2018,0.218801357,0.218801357,1,0,0,0,0.106896552,0,0.017241379,0.55,0.779866889,0.65640599,0,Gulf Island Fabrication Inc.,NSM,GIFI
113387,2017,0.159602487,0.159602487,1,0,0,0,0.099264706,0,0.014705882,0.56504065,0.575077134,0.28453891,0,Gulf Island Fabrication Inc.,NSM,GIFI
113428,2022,,,,,,,,,,,,,,Umpqua Holdings Corp,NSM,UMPQ
113428,2021,0.646256743,0.646256743,1,0.432370821,0.565426997,0,0.676823177,0,0.890609391,0.743940991,0.927904422,0.951524307,0.600266667,Umpqua Holdings Corp,NSM,UMPQ
113428,2020,0.628064099,0.628064099,1,0.405222437,0.537701975,0,0.671856978,0,0.879469435,0.740220049,0.878792299,0.935093349,0.57343342,Umpqua Holdings Corp,NSM,UMPQ
113428,2019,0.488748439,0.488748439,1,0.389534884,0.5,0,0.712454213,0,0.91025641,0.314136126,0.452131043,0.938136132,0.368258179,Umpqua Holdings Corp,NSM,UMPQ
113428,2018,0.457386224,0.457386224,1,0.362745098,0.379076087,0,0.730254351,0,0.787817938,0.320950966,0.526289518,0.437104825,0.391891892,Umpqua Holdings Corp,NSM,UMPQ
113428,2017,0.337048371,0.337048371,1,0.156040269,0.265472313,0,0.306637807,0,0.811688312,0.320428336,0.452005485,0.471888927,0,Umpqua Holdings Corp,NSM,UMPQ
113449,2022,0.540606868,0.540606868,0.590909091,0.393617021,0.47,0,0.483050848,0.488888889,0.830508475,0.803571429,0.336731844,0.720949721,0.402904788,Take-Two Interactive Software Inc,NSM,TTWO
113449,2021,0.41825445,0.41825445,1,0.117021277,0.17,0,0.483050848,0.211111111,0.601694915,0.660714286,0.328343862,0.803762703,0,Take-Two Interactive Software Inc,NSM,TTWO
113449,2020,0.297813483,0.297813483,1,0,0,0,0.37962963,0.243589744,0.611111111,0.166666667,0.351954492,0.730455076,0,Take-Two Interactive Software Inc,NSM,TTWO
113449,2019,0.291534649,0.291534649,1,0,0,0,0.329787234,0.166666667,0.595744681,0.170454546,0.36879771,0.750477099,0,Take-Two Interactive Software Inc,NSM,TTWO
113449,2018,0.398813033,0.398813033,1,0,0,0,0.3,0,0.688888889,0.2375,0.776539102,0.759567388,0,Take-Two Interactive Software Inc,NSM,TTWO
113449,2017,0.317450305,0.317450305,1,0,0,0,0.202702703,0,0.689189189,0.25,0.447548852,0.788652725,0,Take-Two Interactive Software Inc,NSM,TTWO
114344,2022,,,,,,,,,,,,,,Southside Bancshares Inc.,NSM,SBSI
114344,2021,0.452874047,0.452874047,1,0.064589666,0.305785124,0,0.432067932,0.229166667,0.780719281,0.293466807,0.701043669,0.712029662,0,Southside Bancshares Inc.,NSM,SBSI
114344,2020,0.251189039,0.251189039,1,0.066731141,0.105924596,0,0.381199539,0.188679245,0.18627451,0.295232274,0.193261377,0.847578763,0,Southside Bancshares Inc.,NSM,SBSI
114344,2019,0.217171305,0.217171305,1,0,0.096529284,0,0.227716728,0,0.091575092,0.314136126,0.31663486,0.784828244,0,Southside Bancshares Inc.,NSM,SBSI
114344,2018,0.125022959,0.125022959,1,0,0.11548913,0,0.189424364,0,0.132530121,0.320950966,0.074708819,0.330615641,0,Southside Bancshares Inc.,NSM,SBSI
114344,2017,0.183499164,0.183499164,1,0,0.114006515,0,0.433621934,0,0.173160173,0.320428336,0.064964004,0.457490573,0,Southside Bancshares Inc.,NSM,SBSI
114464,2022,,,,,,,,,,,,,,Rambus Inc.,NSM,RMBS
114464,2021,0.496451885,0.496451885,1,0.316753927,0.634210526,0.328125,0.436320755,0.5625,0.556603774,0.056930693,0.738396045,0.624691019,0.622933333,Rambus Inc.,NSM,RMBS
114464,2020,0.479573924,0.479573924,1,0.311046512,0.647590361,0.341666667,0.477040816,0.606918239,0.573979592,0.057377049,0.664089848,0.276837806,0.598890339,Rambus Inc.,NSM,RMBS
114464,2019,0.399367802,0.399367802,1,0.297202797,0.634751773,0.357798165,0.511560694,0.360294118,0.601156069,0.085443038,0.454675573,0.421914758,0.001768347,Rambus Inc.,NSM,RMBS
114464,2018,0.200399564,0.200399564,1,0.045454546,0,0.346153846,0.137323944,0,0.580985916,0.091240876,0.359567388,0.38452579,0,Rambus Inc.,NSM,RMBS
114464,2017,0.235912846,0.235912846,1,0,0,0.35,0.212686567,0,0.597014925,0.096,0.486972917,0.53873843,0,Rambus Inc.,NSM,RMBS
114492,2022,,,,,,,,,,,,,,Amazon.com Inc.,NSM,AMZN
